id,text,city,gender_id
266129848727109632,Dikit.. RT @rafadhiladinda: Jhttt lu kyRT @ekyaprilian: Kalo mau tar setan muka rata gua suruh temenin lu.. *bayangin dah*,A,M
266125656490909696,Kalo mau tar setan muka rata gua suruh temenin lu.. *bayangin dah* RT @rafadhiladinda: GaaaaaRT @ekyaprilian: Mau di temenin gak din?,A,F
265657769854631936,suka2 saya dooong :p RT @miaahma: Iuh alay!?°? RT @ekyaprilian: ciyuuss?miapa?tar oong agiii?°? haha RT @miaahma: Tidaaaak?,A,F
265657042818170880,ciyuuss?miapa?tar oong agiii?°? haha RT @miaahma: Tidaaaak? RT @ekyaprilian: bukan nya situ ya? :p RT @miaahma: Elu itumah wkwk,A,M
264523323084517376,"@Kevinbimakeraps okesip,tar kalo ke vcr mampir dulu ya ke ans 2 tinggalin udut ;;)",A,M
262148303699972097,spik aja duluuuu mba RT @muthiatunn: Nda ado motorr mass RT @ekyaprilian: gak kenapa2 haha tar malem ke mams lah.. n... http://t.co/EywkcEiE,A,F
262145072705986561,gak kenapa2 haha tar malem ke mams lah.. nyate nih RT @muthiatunn: Atep ? Kenapa dia ? RT @ekyaprilian: siapa kangen?gua??atep mbaaa,A,F
262135449169063936,yoiiiiii... iiiiiiiyoooooo~ RT @lulutrirahayu: Nyahaha kemanss?bintaro?RT @ekyaprilian: napa?gak seneng?eh tar malem main lah kesini,A,M
262133074039558145,napa?gak seneng?eh tar malem main lah kesiniRT @lulutrirahayu: Anjir wkakakRT @ekyaprilian: et kang jamu ngocol amat :p,A,M
262125595868143616,@MuhamadSavico tar malem ke mams!,A,M
261774229110931456,@miaahma haha tar malem jangan omdo si bodo :p,A,F
261765479780196352,@miaahma tar lu omdo lagiiii?°?,A,M
261764078832324608,@miaahma yaudah liat tar malem nyong,A,M
259579613901119488,@MuhamadSavico tar malem gua kerumah lu ceng,A,F
259480028562198528,hmm terserah lau mblo RT@miaahma Mau banget? Wkwk RT @ekyaprilian: haha yaudah tar melam gua kerumah lu ya?biar di kata gak single,A,F
259478865456545792,haha yaudah tar melam gua kerumah lu ya?biar di kata gak single nyong wkwk RT@miaahma Engga-_- stay at home jae lah B-),A,M
259477272225009664,hahaha tar malem gak malem mingguan dong nih?wkwkRT@miaahma Auuuu ? RT @ekyaprilian: dih dih??jelek dah ambekan-_-,A,M
276359265214689280,@SiegeEvans You did smack that water bottle pretty fierce yesterday.,A,F
278956710830428160,Just bought a Hydros Filtering Water Bottle. They help to build water projects overseas. Use this coupon for 10% off http://t.co/P45NRTvC,A,F
213462122347241473,I wanna smack Shane Battier in the face.  Go away.,A,M
279791368707117056,"@caity_loper no, they're the Badgers and YOU'RE the skunk cat.",A,M
279058777771212800,Finally those Mighty Morphin Power Rangers have finally grown up in the form of Pacific Jam,A,M
251871696418648065,@Lebronte23 Haha your funny as hell man we would smack yins,A,F
270729885125836800,@annabarrr @j_bartholow96 @z_erb192830 what about the OxyContin?,A,M
198377899898830852,"Let's make some music make some money find some models for wives.\nI'll move to Paris, shoot some heroin and fuck with the stars.",A,M
211611919495340032,Mother at Methadone Clinic Arrested after her 3 year old was found playing on railroad tracks http://t.co/HBmNJ67N,A,M
210698376516337664,Crackdown on painkiller abuse fuels new wave of heroin addiction http://t.co/KiVKrdfA,A,M
276728142264168450,That one person in your class that you just want to smack in the face with a brick.,A,F
242689137575075840,I could smack a fuck ton of food right about now,A,M
186304589782454273,Cant wait to smack my old cup team in 10 hours #sopumped,A,M
261319699420286976,I'm craving a toasted brown sugar cinnamon pop-tart with a glass of milk,A,F
232640013630832640,"Should Low NGL Prices Concern Investors? - CHK, DVN, EPD, LINE, OXY - Foolish Blogging Network: http://t.co/ljVjvq8r via @themotleyfool",A,M
276466318176309248,Always kind of sad when you're talking to someone younger than you and they don't remember the Mighty Morphin Power Rangers #itsmorphintime,A,M
234876851770753025,Sometimes i just wanna smack the asshole out of people.,A,F
257350332047306752,@Brandi_Love   weforgive you luv....but i will still have to lay you across my lap and smack you......,A,M
160553058332454912,"@DavidCornDC Some journalist needs to smack the NEWT down rather than submit to his bullying diatribes. Facts, use facts.",A,M
228097054323380224,Lean feel (codeine & sprite version) coming soon. Be on the look out,A,M
265846772151222272,@shua8911 scooping pumpkin covered in brown sugar for the Pumpkin IPA\nBottled on Sunday \n#brickalleybrewing http://t.co/eUORTglW,A,M
255234322544611328,Maple brown sugar granola + strawberry yogurt http://t.co/23AkZog,A,M
212358927394934784,I officially hate the dentist but love Vics...ohhh the pain! :/  I think it's time for some Madea goes to Jail :),A,F
164788816954134528,"Ex. If a young strangers say to help for sell a smokes, we shouldn't believe because maybe that's heroin.",A,M
184877530581434368,@SplashTurnTwist what about one of those tylenol with codeine pills? #painmedsarefunforthewholefamily,A,F
227962824922632192,“@Baseball_Lifee: #WeAllHaveThatOneTeammate that has a pine tar fetish” @k_lew13 @brettmcintosh32,A,M
182226922808426497,@Baseballism empty bottle of pine tar #thingsNOTtobringinadugout,A,F
260761242703106048,"@norbeyquevedo @ZuluagaCamila Y la ""mano negra"" de la prensa en el caso de @pardodaniel donde?",A,M
249424411013283840,@catylea_marie lol sometines you just have to smack a hoe to get it through their heads lol,A,M
215438474457780226,"MLB is a joke to me. granted I don't follow the sport at all, the coverage of peralta's pine tar makes me relieved I don't waste my time.",A,F
240698481038204928,Let me pull ya hair and smack that ass while you scream out!. ;-),A,M
158650550689337344,MORE AVATAR PLEEZ. ttp://io9.com/5876238/first-scene-from-avatar-the-legend-of-korra-shows-our-heroine-kicking-butt,A,M
236495510960234497,You know you're in pain when even oxycodone doesn't help... D: #ShootMePlease #DamnKidneyStones,A,F
221359332095303681,@MissyHinish miss you booboo ???? smack TT for me,A,F
273248079975690242,“@espn: Never talk smack to your fantasy opponent until Tuesday. Why? Three letters: #MNF” good luck @vdivo need the W. sorry @DidiLurito,A,F
189855234200309760,NowPlaying:Lips Like Morphine #KillHannah,A,M
180107123672350720,& if the bitch call ya phone that's a back hand smack,A,F
176066042777440256,& if the bich call ya phone that's a back hand smack!,A,F
174621456968327169,I'm on that different typa high heroin put on my cape & hit the sky heroin,A,F
157994634700787712,"@nsomma ""when I was a kid I always thought there were clubs that played only 'smack my bitch up'"" @kevinbacon",A,F
267974978794840064,@LaMarrWoodley watching yall smack the chiefs from section 142 #HeinzField #gosteelers,A,F
213070990748565504,Its a hippy wedding... Remember she was a heroin addict. #shitangelasays,A,M
254186240440692736,"Cinnamon Brown Sugar pocket with a cup of drip, hello Friday. @commonplacevolu @commonplacesqhl http://t.co/lRLOMmzB",A,M
231517104782843904,@Chaosyn @GentlemanOmni  Were it REAL Dage prickery they'd smack him upside the head again....,A,F
275758182326996992,I try to remeber thats its just a job! DONT SMACK NOBODY!,A,M
248848119624790018,"@kerilynnmaurer I cant wait for the smack down of a life time thats about to happen to you, the Noobish amateur goin against grizzly veteran",A,M
239206542514221057,@TG8_ @TomOConnor23 not talking smack its just false for me...and most ppl......,A,M
172862089080209409,@Jesss_Rosee me too i misss my skunk head,A,M
276443956353589249,@SnapBack_Emz Are u in the Christmas spirit yet or do I have to send an elf to come smack some into you!! :-P,A,F
154653424108044288,@_user_name_here Im gonna smack u,A,F
240486975151431680,There will be many more combinations to try! Congrats RT @audreymmarks took your recommendation. went with the nut medley and brown sugar.,A,M
210774608973004801,@somegirl57 I love those!! No better way to let you know than to smack you in the face twice! #Godisgood,A,F
267456683205341185,My wife makes the best brown sugar icing. Time to do some quality assurance! http://t.co/v1Y2I6aB,A,M
271599317440135169,Yet another Thanksgiving morning full of unthankful methadone patients.....zombies,A,M
278020105152122880,Sometimes i wanna smack you in the face with a chair,A,F
262283619119292418,#trickortreat #halloween #kids #skunk http://t.co/MIwxBvNE,A,M
228678241022513153,Best Rock Song goes 2 : The Mighty Morphin Power Ranger theme song ????,A,M
217423025790922752,@johnnyboyy809 nah mean ; like *POOF* <SMACK> ???? don't do it ????,A,M
278036706781974528,You don't have to spend your life addicted to smack living on the streets giving hand jobs for crack,A,M
249626510242230273,"@The_Real_Heff When you smack talk, you loose #goblue",A,M
218008412745760768,A lil three 6 mafia makin this mornin breeze by. If I was sippin on sizzurp this morning would for sure be goin slow haha,A,M
270337421248450561,@jhermesky I'm gonna smack the shit outta you ....,A,M
205359486381207552,Sometimes I think God just needs to give the church a big smack in the head... we need a wake up call!! Come on church get with it!,A,F
240903969067646977,Tha hardest part about a 2 face person is decidin on which face i gott smack first.,A,M
233078730476625920,I seen a skunk come into the chineses food place must be there special ingredent http://t.co/tSTThsk3,A,F
247432713022341122,@pauloakenfold Mr Masterful please send me details so I can get tickets for your show at China White in October. Love You,A,F
232311585513799683,"You don't start with Heroin but you END there. Garrett Reid said he started with marijuana & alcohol at 18. Then perc, oxy.. then heroin",A,M
232311585513799683,"You don't start with Heroin but you END there. Garrett Reid said he started with marijuana & alcohol at 18. Then perc, oxy.. then heroin",A,F
231668395395911680,Lucky we finish fixing the rendering yesterday at White Horse Lane..... So it's good morning Battersea for us.,A,F
256911177186148352,@Momsandthecity a goodie??. Please! I wanted to smack the smile right off of his smug face!,A,F
256755787639169024,Wanted to smack the smile off of Joe Bidens face! What's so funny about the state of this country?,A,F
177327212293406720,the docs said she was on enough morphine to kill a grown man...,A,M
279247468523319296,wishes the kids around here had yoga and meditation in their toolboxes instead of heroin and weed. #youhaveoptions #longview #loveyourselves,A,M
229346146139664384,College swim-nerds @lindseyws14 & @dkmons talking smack-but I have a hunch @Maxwell_Weiss will be tomorrow's #OBAMALYMPICS Champion #100Days,A,M
246758642198646784,“@UberFacts: Nicotine addiction is harder to take control of than an addiction to heroin.” @wychuck95,A,M
205503040755744768,@Beau_Hindman So far I am enjoying it. I also loved Divergent by Veronica Routh. That was a pretty tough heroine.,A,F
205046288687955968,"It doesn't hurt that the heroine in the story isn't a helpless little fluff, too. She's cute but tough. #kdramas",A,M
210914979505913857,Bout to smack this vlad hard. Good bye memories of the night hello black out city,A,M
225054432759517184,Ahhh skunk!!,A,M
283419508230733824,Drunk as a skunk in the trucky ????????????????????????????,A,M
227601745713451008,That moment when you look around and be like wheres the skunk and you realize it's you. LOL #Who got the Loud??,A,F
263488473833537536,@machinkster @amanda071071 omg no!!!)': I'm gonna go shoot up heroin and kill myself with Amanda????????????????????????,A,M
269565151286530049,"@AlexHargitt steak, sushi, rice, cantaloupe, tuna tar tar, hibachi scallop, rectal cavities, pulled pork, bacon, baked turkey, jello, shrimp",A,M
279368015726903296,trying to do work when people smack their gum #distracting,A,F
252213785484472320,"Big smack down today. Next week is a huge game... ""Can't wait""",A,F
214912527878979585,what's your favorite song? Mine is white horse- @amstutler to @Princess_NikNak. Ring a bell @cchleb?,A,M
202812392818745345,"Lovin this purple drank. Only got 3 ingredients...sugar, water, PURPLE.",A,F
203541280549122050,#JohnNoganRager or get a thousand heroin needles stuck in your eye @JHOFFMANN21,A,M
177476580564664320,"@aj_robinson13 please smack @taylorman5 in the man boobs, his Uncle Tom says Justin is a sissy.",A,M
224657196854689793,@karrrrinaaa: the fact that heroin was made to heal yet its being used for a different reason,A,M
266646598086438914,tengo la camisa negra! #highschoolmemories #10thgradespanish #soc119 thank you my day is made.,A,M
261580036677713920,Bulls talk wreckless thinkin i wont smack the shit out of them.. Lol fuckin comedians out here..,A,F
280493047538655232,Smack it like its your baby daddy @aplatt20,A,F
224730880030150657,Mosquitoes are the size of birds here #smack #ouch #scratch,A,M
281375567301984256,"Ooooh, she smack, she smack smack smack.",A,F
278114923249278977,"My bitch smack, looking like a bag of garbage.",A,F
273228902669877248,@caitlinkaay not here ???? it smells like burnt skunk in west chesta,A,M
171664453379702784,@Mazel_Tav slut skunk bag,A,F
224619929649954819,I think my dog just got sprayed by a skunk bc he is so stanky right now!! WOW,A,M
285640337890889728,@KevinBauer_ on oxys's is hilarious,A,M
225945636233695232,The house gets skunked every couple of weeks. One of these days the dog will to find that neighborhood skunk and attempt to play with it.,A,M
170488871212167169,Another skunk sprayed in the neighborhood last night. I think there's a problem.,A,M
167964919571021824,"A skunk definitely exploded outside. I'd open the windows, but I think it'd just let more in.",A,M
204599454425288704,@MrWh3reDaCashat @youknocp hell yeah we gotta smack that shit,A,F
233399374263250944,@Davis_169 I was about ta smack the nigga twice,A,F
245900273522995200,ND to the ACC?!? Hello smack downs.,A,F
259411181029163010,@So_Effin_Foxyy i got Percs too! I felt good but then I felt sleepy and high,A,M
259333767766867968,Want to smack most of these freshmen upside the head. >:/,A,M
205662155868094465,My boyfriend said he misses me while I'm at work like Leo Dicaprio misses heroine in The Basketball Diaries. #lucky #dreamdude,A,F
172277385566236672,"@reason I wonder if the 'lives saved' number includes in-hospital use? naloxone frequently used to reverse narcotic pain killers, too.",A,F
235839949625237505,@nahiony ?La negra tiene tumbao de Celia Cruz ?,A,M
2.53682E+17,Laid the smack down on an 8pt tonight #BBD  http://t.co/pnP0m6CU,A,F
251186957684723712,2 Percs got Me rollin .,A,F
255556321481482240,@Tastesosweet01: Eness wak ass fuk please no mor smack he don't need to b on URL Word!,A,M
201000529676083200,@BoogerBottom good luck from a PA boy. Lay the smack down,A,F
264177528762155009,My parents were thrilled to hear that I learned how to do oxycontin in health class today #reallythough #publicschool,A,M
185551655750742017,@ItsMollyYo didja get it? Or did my delivery system fail? Just making sure I don't have to smack somebody for eating your donut.,A,F
170261573963755521,I have never wanted to smack someone so badly.,A,M
197525492948156416,Stankass skunk out here.,A,F
245023228307853312,@_ThatMakesTwoo: But whyyyyyyyyyyyyyyyyyyy were we really running from that skunk like thatlmfaoo,A,F
283607263770451969,To the woman who just cut me off on the white horse pike: fuck u it's Christmas,A,M
159784597863927808,I'm getting my blues on @ The White Horse Tonight. 48th & Lancaster!!!!,A,M
154638607100030977,Toni Washingtin @ The White Horse tonight 48th Girard Philly. I'll be there!,A,F
154341321467895809,Check this video out -- Brown Sugar http://t.co/ouvu3RBt via @youtube,A,M
192033212917231617,When your driving and can't tell if that magnificent smell is banger or a skunk #stonerproblems,A,M
180448525488893952,I miss that guy on the oxy clean commercials with the magnificent beard,A,F
177157198638620672,Should be fixed now–forgot I have build that one on 10.6. RT @NocturnDragon: Looks like the OS X tar.gz is corrupted.,A,F
235170042159972353,@kattygee I should pimp smack you. I want to make brownies but I'm watching this gamr,A,M
247103048428707841,Let's go tar heels finish the comeback!,A,M
263821596672790529,"#TalkLikeYourBestFriend yourwelcome, sorry not sorry, I do my  heroine safely (lmao) @taylormichelex3",A,F
182337000509161472,#CPhockey  you've made your loyal president very proud. Through the OxyContin I am happy. #cp2012baby!,A,F
284698664138584065,"My niece told me that I needed to smack my daughters ""hiney butt."" Too cute haha.",A,F
275794855609905152,You're everywhere I look and in everything I do. You're like my own personal brand of heroine.,A,F
271787697910185984,I wish I could smack the bitch outa you! ????,A,F
176572694580563968,@TheeLoverboii when do I get to smack u for then benji,A,M
234786528600141825,What nice veins you have said the heroine addict,A,F
284503831478407168,If everyone has a right to an opinion then i have a right to smack the shit out of everyone with a shitty opinion,A,M
278504606210867200,"How to win a girls is 5 easy steps. Talk sweet, don't lie, make her laugh, hold doors for her, and pull her hair and smack her ass",A,M
252249598582734849,"So many cops! Someone just got picked up for heroin, craziness!",A,F
187019814898896896,Cough syrup with codeine and I are in an exclusive relationship,A,F
238130672777166848,@MaciBookoutMTV ughh u should just smack the shot out of that girl! Ryan could do better! And ur a great mom!,A,F
282538951925972992,I'm seeing election style signs but there's no election.. Oh wait it's just advertising free methodone clinics..,A,F
258343246617538560,@Callan_Michele @karper_sarah sarah i like that idea ;p & callan uhm being a bird is great b/c I get to smack ppl with my wings cough cough.,A,M
228488885536174080,My dogs got sprayed by a skunk #fml,A,M
172443545020542976,@D1TyroneKidd Is that when u smack a girl for stealing ur coke or when ur career disappears randomly? #someday,A,F
229010792878587906,I know @Caro130 will want to smack me but I love Matt and Mere.   Reunited and it feels so good. So bad it circles back around to so fab.,A,F
246972574012170241,"I feel like a hero, and you are my heroine.",A,F
285082952587685888,"“@krol_tide13: @MUGGADELPHIA if you look outside, there is a lot of china white everywhere” call it Jeremy Lin",A,F
214769513672081408,"i'll move to paris, shoot some herion and fuck with the stars #np",A,F
174678740570357761,"@JustLOLallDay Fuck you, bitch. What am I supposed to say to that? What is LOUIS supposed to say? God. I could smack you. <3 i am mean sorry",A,M
201098995374882816,Yes i will smack you across the face with my cock!!,A,M
276879997229228037,"@T_WIN52 @mmwinz haha you have more scruff in that pic than u do now & I still got the cheeks.. Meg, what is that? Skunk/cat woman combo? ????",A,F
208039684855697408,You ever sit back and realize how naive you are? Well that was a smack in the face. #brutal #immypriority,A,M
197681753819852800,You can't help who you fall for... but you can sure as hell pick yourself up and smack yourself back in to reality.,A,M
268551037164593152,@gconway12 the Tar Heels baby! #DickVitalesVoice,A,M
269622901198704640,everybody know i been whoopin ass im stuck in my middle school ways idgaf ill smack the shit outta you if you dont like it SO WHAT,A,F
223660964699058177,2:11am- skunk has run away. General consensus is that it was embarrassed by its impolite behavior,A,F
223654205750128641,1:44am- skunk has continued to refuse to blow his nose. What an uncivilized creature.,A,F
223653092120477696,1:39am- skunk sneezes and does. Of blow his nose. Stay tuned for more updates.,A,M
212008581078323201,@shelbygilbert12 if I said yolo to my mom she would smack me around,A,F
272182100768223233,Cradling Pepe le Pew #skunk http://t.co/jbUGxQaj,A,M
284907482084696064,I got codine in my. Can bet your ass im sippin #macmiller,A,F
279398643738484736,"Like ima smack the fuck outta you, no joke bitch!",A,M
270195816868765697,"Bitches ain't scaryy these dayss, please I'll smack the fat right off you fucking smut! #getthehands",A,F
248633656237772800,Bouta sip on this purple drank & tryy to get fucked up.(: #different,A,M
260956696288059393,"@cisforcookie23 ""wanna smack this fag"" lmaoo",A,F
256836731419111424,"Not letting anything or anyone ruin my day, I'll smack someone before I let that shit happen #onthereal",A,M
160129813204566016,I just realized that the grape fanta girl is black because her target demographic is negros that like purple drank #HolyShitImAGenius,A,F
264772334601261057,Watching the Mighty Morphin Power Rangers on Netflix. What a good way to kill a Saturday. #goingoldschool,A,F
192602561977659392,The skunk smell in front of my dads house >>>>>>>>,A,M
171751784098963456,@bbober51 omggggg!!!! I love the smell of skunk!!! Lets switch cars for awhile? Lmao,A,F
231734209960607744,"Well, my dog tried to make a new friend last night... and got sprayed in the face by a skunk. Poor thing :(  #smellydog",A,M
268463975690285056,I forgot how bad a skunk smells... #thatwasclose,A,M
210914730523631616,Am I the only person who drops their phone smack on there face when their laying down!?,A,F
270567253873938434,"Spotting a skunk is a common occurence on LVC campus, Hannah Tuttle '14 (@hantutt) reports. http://t.co/xWZtXCEd",A,M
278692736536825856,"#MyFavoriteMovieQuote ""You guys holding?""""Shit, everything but coke, heroin and your cock."" #clerks2",A,M
281619728978558976,@hill_boerger drunk as a a skunk in a bunk,A,M
280467191885864961,Toiii Triste escuche a mi negra bella Arianny Llorandooo Te Quiero tanto mi reina,A,M
275962240321089536,@fRESITAh01 bn negra aqui acostaditaa... q me cuenta,A,M
275961179514478593,@fRESITAh01 mi negra tqmmmmmm como ests???,A,F
275762730810621952,La dos Negra de la casa Dormiendo <3 http://t.co/bk5wkBn2,A,F
238356101593169920,Mi Sobrinita Arianny (la negra) Esta de B-Daii Oii... 9 Anitos Te Amo Muchoo mii Nina q Dios te Llene de Amor y Salud http://t.co/Zpi95e12,A,M
197329078091644928,Coffee Grinds Scrub for Cellulite\n\nMethod: Combine 1/2 cup coffee grinds with 1/4 cup brown sugar. Place olive oil... http://t.co/fHME5xYv,A,F
225330964312756226,Catsup /garlic powder/molasses /mustard powder/brown sugar http://t.co/TjFq42JS,A,F
284104439877492736,#idontknowthejoke but the punchline is Demerol Lagasse.,A,M
233816692747296768,They're really praising this man for handing out clean needles to heroin addicts,A,F
267113045917057025,@TheCountryKing Right smack in the heart. I like it :),A,F
285514065604927490,I hate when people smack their lips while drinking or eating #stop #hate,A,M
259694099576258561,"He drunk the purple drank,there's no going back now",A,M
259184281237209088,I'm sorry. Once I leave my kid with a babysitter for a week because I'm too strung out on heroin to notice she's gone we will talk. Oh..wait,A,M
251111279379484673,If you're a heroin addict..you probable should give your kids up.,A,F
242654724594229248,@AbsoluteAshweav @chelseafarcas talking about skunk bitch last night. Rafael says shawna punta lmao.,A,M
239046948953395200,@AbsoluteAshweav I can't get over how the skunk twins were getting it down. I feel like they were jealous of us ;),A,F
253440514513330176,@ArchDuhwayne @csiembieda wasn't aware that I do heroine.,A,M
238898827996827648,@AbsoluteAshweav @tarrbaby03 @chelseafarcas I hate pigs. And bacon. I don't want my bacon to taste like hep c or heroin.,A,F
229610779169652736,I want a pet skunk! #asap,A,M
246330823559745537,when yours balls smack off her ass your incompletely.,A,M
260930274530062336,on what planet does jimmy smits get to smack down @joelmchale? not any planet i wanna live on. #soa #sixseasonsandamovie,A,F
260554628624695297,"Stopping U.S. imperialism is the best way to assure peace, the world doesn't need a white horse #debates",A,M
236575980267896832,This codeine really is a pain just to make some pain go away. Sooo drowsy,A,F
156413595717083137,@kelsey_glass if my pen cap falls off one more time I'm gonna smack a bitch #meaningyou,A,F
237712902629502976,mike vike got hurt again. How's he get a 100 million dollar contract and cant go one season without getting hurt #scrub @Catagnus23 @cshul3,A,M
264304554227687424,"Hate sleeping on the top bunk at my dads, every morning I sit up and smack my head on the ceiling #ouch",A,F
285549459478302721,"All I think about is life, nights, sippin off sprite \nlittle codine nigga get throwed right #asap",A,M
247187195226648576,"Ok if people talk smack about vocals, they should cut a record and let us hear there heavenly melodies.",A,M
210443192892522496,"I want to like the show Girls, but I just don't. If I knew any of the characters in real life, I'd smack em upside their self-obsessed heads",A,M
193106372701859840,both my arms look like I've been shooting up heroin.. #stupiddoctors,A,M
229249304550846464,Golf tournament with White Horse and Lukens' (@ Linfield National Golf Course) http://t.co/GKhSUhMS,A,M
257185208497995776,Tough loss White Horse. We love ya! (@ Friendship Field) [pic]: http://t.co/j8NpeNPF,A,M
257671483621523457,@Jule_Brown12 TAR... finish it,A,F
210385683662114816,The Rolling Stones - Brown Sugar: http://t.co/vCt4Av19 via @youtube,A,F
269903938080358401,I liked a @YouTube video http://t.co/5IY5zhGC Mighty Morphin Power Rangers (SNES) - Continue?,A,F
234754771221872640,"I think that if I smashed my face on a bunch of rusty heroin needles, I'd look prettier.",A,M
249730680471314432,@rosenbergRaw610 good shit RAW....BARS KID. When u on that smack stage again? And wit who?,A,F
248483317970788353,"@rosenbergRaw610 please smack this dude wit the shovel and ask him ""do u dig me""",A,F
247886468511592448,@MurdaMookez any idea when this battle gonna drop? You got n***as waiting. Tell smack Cmon already,A,F
224629304787615744,sometimes the white horse won't come to save you - @JessicaNicole68 xo love you pink horse #nobodywillgetthis #isoundstupid #dontcare,A,F
166074906440773632,I swear I'm bout to smack this kid,A,F
258382886821052416,Ill smack da shit outta #Romney...,A,M
260572693483634688,"Girls that do girls, that's that shyt I don't like, smack ah a bitch like she was ick wife.",A,F
236130537067139072,?? ROLL ROLL ROLL UR HOE FUCK HER TILL SHE SCREAMS BUST A NUT SMACK HER BUTT THEN PASS HER TO THE TEAM ??[ ^_^ ],A,M
256953115486597120,So if the club smells like a skunk does that mean ppl are smoking skunk weed?,A,F
278751096049111041,@MrSecond2None what is this I hear about you talkin' smack on the TSG movie night?,A,M
265648973325406210,@Neqra_ mi negra hermosaaaa!!,A,M
185899574441947136,"what are you doing tonight?\n""oh.. nothing just going to paris,shooting some heroin, and fucking with some stars"" #fuckbitchesgetmoney",A,M
269963025316986880,"@billmckibben at @350 #dothemath #philly. Riling people up! ""if you burn tar sands it's game over for the climate""",A,M
270078924980097026,#drunk \n#skunk #happy #weed # Saturday #subway # Fuckyou #SLUT #hate # party #wasted http://t.co/EcibvgVX,A,F
178602929878597632,Wen im into da sex i pull hair an smack ass's,A,M
170964460025032704,#InMiddleSchool i know im not da only one dat\n use to smack da girls ass an run,A,F
227223144858017793,Drug abusers ditch OxyContin for heroin http://t.co/sDslyCzP,A,F
227223144858017793,Drug abusers ditch OxyContin for heroin http://t.co/sDslyCzP,A,M
217864789068750848,"@RonniRN i got the belly pain, i'm allergic to morphine i need iv dilaudid story twice tonight!!! cmon son this aint my 1st rodeo...",A,F
217864789068750848,"@RonniRN i got the belly pain, i'm allergic to morphine i need iv dilaudid story twice tonight!!! cmon son this aint my 1st rodeo...",A,F
211186265016647680,James Brown-King Heroin: http://t.co/nBFGhaCw JB spits!!!,A,F
194183037288845312,@lovejones83 heroin addict... maybe that helps explain it???,A,M
193322815045386240,D'Angelo - Brown Sugar: http://t.co/VmVcjoH9 4/20 d(-_-)b,A,M
157171405761429504,Just heard an elder lay the smack down on his car horn like no other! Relentless! Elder Vs Elder...Wow!!,A,M
243348853942804480,im gonna make a prediction right now and say that on friday night were gonna smack Nazareth.. leggo wolfpack baby 2012 #STATES,A,M
205337119273652226,@Drissy4 maybe the d.o.d or just a smack in the face will do,A,M
195552425556447232,@yeahthatariey hell ya the whole room stinks like skunk right now,A,F
214511775536775169,Turtleman ain't afraid of no skunk yeyeyeyeyeyeeeyeee http://t.co/MADbxwTq,A,F
258561033017389056,My room smells like tar #constructionproblems #ewyuck,A,F
188011033930117120,No stoner can(should) live without it. #stoner #weed #nug #stoned #kill #fresh #green #skunk #calimed #tight http://t.co/Yf0MaRb9,A,F
250032781730648064,One quick smack and you're down #pow #ravens,A,M
267741484072189953,@amromradwan sorry the ravens had to give your raiders the smack down today,A,M
170263931120648193,I need a phone with a hand that can smack me when my alarm goes off for fajr,A,F
153709390355111937,@BeeUn4gettable lol.. i can't wait till she's not pregnant anymore.. i'm gonna smack the spit out of her mouth. fucking females -___-,A,F
153694989044563969,"@P_Sawyer12 after your baby comes out of your dirty lose lips dangling pussy, i'm gonna smack the spit out of your fucking mouth.",A,M
157641581934022656,"@FelixAbongo14 thanks man n werd, we gon smack em saturday, fuck it lol",A,M
263648342603595776,@Salad_of_Rob yes the one that does heroin. You're gay for thinking about twilight,A,F
263642437690470400,@Salad_of_Rob you could be Jacob after a bad bender on heroin too,A,F
161723356868120576,spit heroin....,A,F
187074738571583488,@La_negra_96 ok ya esta  redy,A,F
187072068997746688,@La_negra_96 lol de verdad lol solo trato de ser agradable,A,M
187070679059922944,@La_negra_96 solo con mirarla de pie a cabesa ..lol,A,M
187067736243974144,@La_negra_96 medi cuenta por tu foto ...nice,A,F
187066790285811713,"@La_negra_96 ok tu esta bien ,que la difrute lol",A,M
187065435819212802,"@La_negra_96 ya ymas cuando ar que ir para la escula ,lol",A,F
187062983778770944,@La_negra_96 que mal verda lol,A,F
156236878348169216,“@JoJo_Amari: @theonlyErv I don't want tht fuckin dirty skunk pussy . ????????I got my own shit . Lol” the emijolis got me cryin haha,A,M
277818117231620096,"A boy in Heeleys just ran into me. It took all my self restraint not to smack him and curse out his mother.  In conclusion, I hate Heeleys",A,M
283759821071728640,"I wish I knew how to play the piano. (If anybody responds with ""Well.....then learn""....I'll smack you).",A,F
251150478203842560,"@greggutfeld muscle relaxers, Advil and percs are the perfect trio for back pain! I hope you get all 3!!!",A,F
184772342038278144,im about to smack @markiss2012,A,F
248779917221830656,http://t.co/Oonrhmob 5 things I wish I hadn't said on morphine...,A,M
156838667082678273,"What a great weekend of shows! We had a blast every night and got to catch amazing sets by The Red Heroine,... http://t.co/5eLIEEWP",A,M
242050735007739904,#phillies win! Now time for #collegefootball #RollTide ...so let the smack talk begin @marccleary @MatthewBarnett @darren_sullivan,A,M
173185072361521152,I either just ran over a honey badger or a small child in a skunk costume #thump #carsoktho,A,M
233705672259276802,@obeythisdick215 imma smack you! :0,A,M
217458174062632960,@natashaxoxo_ oh my! Imma smack ya lol jk its kool than :),A,M
277622465453236224,@MATHHOFFA hello nigga i knew u was pussy i can't wait until i tell smack this shit fake nigga,A,F
